Code,RegNum,BrandNam,Strength,Presentation,Form,Agent,Manufacturer,Country,Price,Pharmmarg,Stratum,PubDec,ResPart,ResCou,ExcDat,Subsidy
9347,416/1,AETHOXYSKLEROL,0.5%,5Ampoules x 2ml,Injection solution,Medway Healthcare SARL Single Partner,Chemische Fabrik Kreussler & Co GmbH,Germany,1441943.003,23.08,B,16.111095,Chemische Fabrik Kreussler & Co GmbH,Germany,2024-02-05,1
9348,316/1,AETHOXYSKLEROL,1%,5Ampoules x 2ml,Injection solution,Medway Healthcare SARL Single Partner,Chemische Fabrik Kreussler & Co GmbH,Germany,1732212.983,23.08,B,19.354335,Chemische Fabrik Kreussler & Co GmbH,Germany,2024-02-05,1
5897,218674/10,AFINITOR,5mg,30,Tablet,Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,2255578,2.44,E2,1,Novartis Pharma AG,Switzerland,2024-02-05,1
6930,96704/12,AFINITOR,10mg,30,Tablet,Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,3247029,2.44,E2,1,Novartis Pharma AG,Switzerland,2024-02-05,1
5489,219721/09,AGGRASTAT,0.25mg/ml,1x50ml,concentrate for solution for Infusion,Droguerie de l'Union,Algorithm S.A.L. under license from Cardiome International AG USA,Lebanon,18280323.73,19.35,D,204.2494272,-,-,2024-02-05,1
7282,219456/09,AGGRIX 75,-,28,"Tablet, film coated",Macromed S.A.R.L.,Midpharma,Jordan,1204082.88,23.08,A2,13.45344,Midpharma,Jordan,2024-02-05,1
9460,32216/1,AGOUT,80mg,30,"Tablet, film coated",Khalil Fattal & Fils S.A.L.,"Spimaco
",Saudi Arabia,2214652.44,23.08,B,24.74472,"Spimaco
",Saudi Arabia,2024-02-05,1
9461,32116/1,AGOUT,40mg,30,"Tablet, film coated",Khalil Fattal & Fils S.A.L.,"Spimaco
",Saudi Arabia,2214652.44,23.08,B,24.74472,"Spimaco
",Saudi Arabia,2024-02-05,1
9833,193718/1,AIMOVIG,70mg/ml,pre-filled pen,solution for injection,Khalil Fattal & Fils S.A.L.,Amgen Manufacturing Ltd,USA,14782825.79,19.35,D,1,Novartis Pharma AG,Switzerland,2024-02-05,70
10428,176419/1,AIMOVIG,140mg/ml,pre-filled pen,solution for injection,Khalil Fattal & Fils S.A.L.,Amgen Manufacturing Ltd,USA,14782825.79,19.35,D,1,Novartis Pharma AG,Switzerland,2024-02-05,70
7864,96553/12,AIRFAST,10mg,30,"Tablet, film coated",Mersaco,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,849308.46,23.08,A2,9.48948,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,2024-02-05,1
482,27943/95,AIRTAL 100MG 20,100mg,20,"Tablet, film coated",Droguerie Phenicia,"Industrias Farmaceuticas Almirall, S.A.",Spain,471688.7175,23.08,A1,5.270265,Almirall SA,Spain,2024-02-05,1
571,974097/02,AIRTAL DIFUCREM 1.5%,1.5%,60g,Cream,Droguerie Phenicia,Almirall Hermal GmbH,Germany,536193.1575,23.08,A1,5.990985,Almirall SA,Spain,2024-02-05,1
11171,134121/1,AKLIEF,50mcg/g,75g,Cream,Raymond Georges Abou Adal & Co,Galderma,France,4359425.07,23.08,B,48.70866,Galderma International,France,2024-02-05,1
8551,26816/1,AKYNZEO,300mg/0.5mg,1,"Capsule, hard",Mersaco,Helsinn Birex Pharmaceuticals Ltd,Ireland,8652258.797,21.26,C,96.67328265,Helsinn Birex Pharmaceuticals Ltd,Ireland,2024-02-05,1
1350,973998/02,ALBENDA,200mg,2,Tablet,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,116914.2975,23.08,A1,1.306305,-,-,2024-02-05,1
1351,973999/02,ALBENDA,400mg,20ml,Suspension,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,129008.88,23.08,A1,1.44144,-,-,2024-02-05,1
3487,148247/03,ALBUTEIN,20%,100ml,-,Alfamed S.A.L.,Grifols Biologicals LLC,USA,7154927.588,21.26,C,79.943325,Grifols Biologicals LLC,USA,2024-02-05,1
3488,148246/03,ALBUTEIN,5%,250ml,-,Alfamed S.A.L.,Grifols Biologicals LLC,USA,5106601.5,23.08,B,57.057,Grifols Biologicals LLC,USA,2024-02-05,1
3489,148245/03,ALBUTEIN,20%,50ml,-,Alfamed S.A.L.,Grifols Biologicals LLC,USA,4031527.5,23.08,B,45.045,Grifols Biologicals LLC,USA,2024-02-05,1
8794,110115/1,ALDACTONE,25mg,20,Tablet,Food & Drug Corporation FDC,Piramal Healthcare UK Ltd,UK,237860.1225,23.08,A1,2.657655,Pfizer Ltd,UK,2024-02-05,1
10396,197819/1,ALDACTONE,100mg,10,Tablet,Food & Drug Corporation FDC,Piramal Healthcare UK Ltd,UK,458250.2925,23.08,A1,5.120115,Pfizer Ltd,UK,2024-02-05,1
5783,218737/10,ALDARA,5%,12 Sachets,Cream,Omnipharma,3M Health Care Ltd,UK,4171300.558,23.08,B,46.60671015,Meda Pharma GmbH & Co KG,Germany,2024-02-05,1
9772,160618/1,ALDEX,5g/100ml,50ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,174062.464,16.67,-,1.944832,-,-,2024-02-05,1
9790,160718/1,ALDEX,5g/100ml,100ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,174062.464,16.67,-,1.944832,-,-,2024-02-05,1
9791,193318/1,ALDEX,5g/100ml,250ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,170630.2464,16.67,-,1.9064832,-,-,2024-02-05,1
9792,177618/1,ALDEX,5g/100ml,500ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,182719.62,16.67,-,2.04156,-,-,2024-02-05,1
9793,177718/1,ALDEX,5g/100ml,1000ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,205933.056,16.67,-,2.300928,-,-,2024-02-05,1
4304,11283,ALDOMET,250mg  ,30,"Tablet, coated",Droguerie de l'Union,Algorithm S.A.L.,Lebanon,601683.3622,23.08,A1,6.72271913,-,-,2024-02-05,1
4314,20919,ALDOMET,500mg,30,"Tablet, coated",Droguerie de l'Union,Algorithm S.A.L.,Lebanon,799917.7878,23.08,A2,8.937628913,-,-,2024-02-05,1
11061,52422/1,ALDURAZYME,100U/ml,1Vial x 5ml,Concentrate for solution for infusion,Mersaco,Euroapi UK Limited,UK,57138679.5,10.71,E1,638.421,Aventis Pharma Ltd,UK,2024-02-05,1
9459,178617/1,ALECENSA,150mg,224,"Capsule, hard",Omnipharma,Excella GmbH,Germany,8050935,2.44,E2,1,F. Hoffmann La Roche Ltd,Switzerland,2024-02-05,1
6691,97043/12,ALERGICAL EXPECTORANT,-,150ml,SYRUP,Taba Chemipharm,Laboratorio Reig Jofre SA,Spain,485127.1425,23.08,A1,5.420415,Instituto Llorente,Spain,2024-02-05,1
10014,67419/1,ALERJON,-,10ml,Eye drops solution,Abela Frères S.A.L.,Laboratorio Edol Produtos Farmaceuticos SA,Portugal,528130.1025,23.08,A1,5.900895,Laboratorio Edol Produtos Farmaceuticos SA,Portugal,2024-02-05,1
3358,195035/04,ALEXAN,100mg/5ml,1,Vial,Khalil Fattal & Fils S.A.L.,Fareva Unterach GmbH,Austria,388370.4825,23.08,A1,4.339335,-,-,2024-02-05,1
5327,221412/08,ALEXAN,1000mg/20ml,1,Vial,Khalil Fattal & Fils S.A.L.,Fareva Unterach GmbH,Austria,2848946.1,23.08,B,31.8318,-,-,2024-02-05,1
8306,185804/13,ALFOCIN,10mg,30,"Tablet, extended release",Benta Trading Co s.a.l.,Benta SAL,Lebanon,858779.35,23.08,A2,9.5953,-,-,2024-02-05,1
11203,103122/1,ALFUZOSINE BIOGARAN LP,10mg,30,Comprimés pelliculés à libération prolongée,Commercial and Trading Ressources SAL (CTR),Holsten Pharma GmbH,Germany,1115389.275,23.08,A2,12.46245,Laboratoires Biogaran,France,2024-02-05,1
9776,122218/1,ALGESAL SURACTIVE,-,40g,Crème,Hospicea,Pharma Developpement,France,1021320.3,23.08,A2,11.4114,Pharma Developpement,France,2024-02-05,1
9915,159015/1,ALGIFAST 400,400mg,12sachets,Powder for oral suspension,Pharmacie Al Sahel,Laboratorio De Aplicaciones Farmacodinamicas SA (FARDI),Spain,473032.56,23.08,A1,5.28528,Laboratorio De Aplicaciones Farmacodinamicas SA (FARDI),Spain,2024-02-05,1
9914,159115/1,ALGIFAST INFANTIL 200,200mg,12sachets,Powder for oral suspension,Pharmacie Al Sahel,Laboratorio De Aplicaciones Farmacodinamicas SA (FARDI),Spain,536193.1575,23.08,A1,5.990985,Laboratorio De Aplicaciones Farmacodinamicas SA (FARDI),Spain,2024-02-05,1
10914,153620/1,ALGIFAST PEDIATRIC,20mg/ml,100ml,Oral suspension,Pharmacie Al Sahel,Laboratorio De Aplicaciones Farmacodinamicas SA (FARDI),Spain,393745.8525,23.08,A1,4.399395,Laboratorio De Aplicaciones Farmacodinamicas SA (FARDI),Spain,2024-02-05,1
2107,208370/02,ALGIKEY,30mg,6Amp,Injectable,Mediterranean Pharmaceutical Company,Pharminicio SL,Spain,873497.625,23.08,A2,9.75975,Pharminicio SL,Spain,2024-02-05,1
4572,22575,ALGIN ADULTS,-,10,Suppository,Pharmadex,Pharmadex,Lebanon,195817.05,23.08,A1,2.1879,-,-,2024-02-05,1
11083,72822/1,ALGIVIC,250mg,12,Suppository,Pharmamedic S.A.R.L.,"Chaoul Pharmaceuticals (cha-pha) SAL, Lebanon (Packing) Manufactured by Fulton Medicinali SpA, Italy",Lebanon,215014.8,23.08,A1,2.4024,-,-,2024-02-05,1
11084,72622/1,ALGIVIC,500mg,12,Suppository,Pharmamedic S.A.R.L.,"Chaoul Pharmaceuticals (cha-pha) SAL, Lebanon (Packing) Manufactured by Fulton Medicinali SpA, Italy",Lebanon,147182.75,23.08,A1,1.6445,-,-,2024-02-05,1
11085,72722/1,ALGIVIC INFANT,125mg,12,Suppository,Pharmamedic S.A.R.L.,"Chaoul Pharmaceuticals (cha-pha) SAL, Lebanon (Packing) Manufactured by Fulton Medicinali SpA, Italy",Lebanon,199656.6,23.08,A1,2.2308,-,-,2024-02-05,1
6484,218789/09,ALGOCOD,-,32 (16x2),"Tablet, effervescent",Pharmamedic S.A.R.L.,SMB Technology SA,Belgium,299676.8775,23.08,A1,3.348345,SMB SA,Belgium,2024-02-05,1
6886,219452/09,ALGODOL,-,20,Capsule,Pharmamedic S.A.R.L.,Mediphar Laboratories,Lebanon,317402.8,23.08,A1,3.5464,-,-,2024-02-05,1
10681,16621/1,ALGOMIEL COUGH SYRUP,-,100ml,-,Droguerie de l'Union,Algorithm S.A.L.,Lebanon,639925,23.08,A1,7.15,Algorithm S.A.L.,Lebanon,2024-02-05,1
4083,24104/06,ALIMTA,500mg,1vial,powder for concentrate for solution for infusion,Droguerie de l'Union,Lilly France,France,1207040,10.71,E1,1,Lilly France,France,2024-02-05,1
10494,189919/1,ALIMTA,500mg,1vial,For injection,Droguerie de l'Union,Lilly France,France,1207040,10.71,E1,1,Lilly France,France,2024-02-05,1
5513,219594/09,ALIMTA,100mg,1vial,powder for concentrate for solution for infusion,Droguerie de l'Union,Lilly France,France,16854008.77,19.35,D,188.3129472,Lilly France,France,2024-02-05,1
10495,190019/1,ALIMTA,100mg,1vial,For injection,Droguerie de l'Union,Lilly France,France,16854008.77,19.35,D,188.3129472,Lilly France,France,2024-02-05,1
7987,120214/1,ALLERGODIL,-,6ml,Eye drops solution,Omnipharma,Tubilux Pharma SpA,Italy,709548.84,23.08,A1,7.92792,Meda Pharma GmbH & Co KG,Germany,2024-02-05,1
7877,166948/11,ALLERGODIL NASAL,-,10ml,Spray,Omnipharma,Madaus GmbH,Germany,657138.9825,23.08,A1,7.342335,Meda Pharma GmbH & Co KG,Germany,2024-02-05,1
11089,115722/1,ALLOPURINOL BIOGARAN,100mg,28,Comprimés,Commercial and Trading Ressources SAL (CTR),Delpharm Bretigny,France,107507.4,23.08,A1,1.2012,Laboratoires Biogaran,France,2024-02-05,1
11090,115622/1,ALLOPURINOL BIOGARAN,200mg,28,Comprimés,Commercial and Trading Ressources SAL (CTR),Delpharm Bretigny,France,169324.155,23.08,A1,1.89189,Laboratoires Biogaran,France,2024-02-05,1
11091,115522/1,ALLOPURINOL BIOGARAN,300mg,28,Comprimés,Commercial and Trading Ressources SAL (CTR),Delpharm Bretigny,France,212327.115,23.08,A1,2.37237,Laboratoires Biogaran,France,2024-02-05,1
8411,166818/11,ALMIRAL,1% w/w,50g,Gel,New Allpharma,Medochemie Ltd,Cyprus,396433.5375,23.08,A1,4.429425,Medochemie Ltd,Cyprus,2024-02-05,1
8707,127715/1,ALMIRAL,75mg/3ml,10ampoules,Injectable solution,New Allpharma,Medochemie Ltd,Cyprus,415247.3325,23.08,A1,4.639635,Medochemie Ltd,Cyprus,2024-02-05,1
10527,21920/1,ALMOVITAE,12.5mg,6,"Tablet, film coated",Promopharm S.A.R.L.,SAG Manufacturing SLU,Spain,1148985.338,23.08,A2,12.837825,Galenicum Health SL,Spain,2024-02-05,1
2755,974104/01,ALOPEXY,2%,60ml,Solution pour application cutanee,Mersaco,Pierre Fabre Medicament Production,France,532161.63,23.08,A1,5.94594,Pierre Fabre Dermatologie ,France,2024-02-05,1
5205,24332/06,ALOPEXY,5%,60ml,Cutaneous solution,Mersaco,Pierre Fabre Medicament Production,France,896342.9475,23.08,A2,10.015005,Pierre Fabre Dermatologie ,France,2024-02-05,1
8286,55315/1,ALOXI,0.25mg/5ml,1Vial,Injectable solution,Mersaco,Helsinn Birex Pharmaceuticals Ltd,Ireland,3656595.443,23.08,B,40.855815,Helsinn Birex Pharmaceuticals Ltd,Ireland,2024-02-05,1
8890,70215/1,ALPEEN,4000IU,10 vials,Injectable solution for IV/SC use,Raymond Georges Abou Adal & Co,Arwan Pharmaceutical Industries Lebanon SAL,Lebanon,4036902.87,21.26,C,45.10506,Arwan Pharmaceutical Industries Lebanon SAL,Lebanon,2024-02-05,1
9830,61819/1,ALPEEN,4000IU,1 vials,Injectable solution for IV/SC use,Raymond Georges Abou Adal & Co,Arwan Pharmaceutical Industries Lebanon SAL,Lebanon,1127035.91,23.08,B,12.59258,-,-,2024-02-05,1
10774,4922/1,ALPEEN,4000IU,5 vials,Injectable solution for IV/SC use,Raymond Georges Abou Adal & Co,Arwan Pharmaceutical Industries Lebanon SAL,Lebanon,4748243.5,23.08,B,53.053,-,-,2024-02-05,1
10775,108621/1,ALPEEN,"10,000IU",1vial,Injectable solution for IV/SC use,Raymond Georges Abou Adal & Co,Arwan Pharmaceutical Industries Lebanon SAL,Lebanon,4036902.87,23.08,B,45.10506,-,-,2024-02-05,1
11473,91122/1,ALPEEN,"40,000IU",1Vial,Injectable solution for IV/SC use,Raymond Georges Abou Adal & Co,Arwan Pharmaceutical Industries Lebanon SAL,Lebanon,11210835.59,19.35,D,125.2607328,-,-,2024-02-05,1
4098,24140/06,ALPHAGAN P,0.15%,5ml,Sterile ophtalmic solution,Mersaco,Allergan,USA,1001162.663,23.08,A2,11.186175,-,-,2024-02-05,1
11580,119320/1,ALPHANOVA,0.15%,5ml,Sterile ophtalmic solution,Macromed S.A.R.L.,Orchidia Pharmaceutical Industries,Egypt,599353.755,23.08,A1,6.69669,Orchidia Pharmaceutical Industries,Egypt,2024-02-05,1
11094,98622/1,ALPRAZOLAM BIOGARAN,0.5mg,30,Comprimés sécables,Commercial and Trading Ressources SAL (CTR),Egis Pharmaceuticals PLC,Hungary,169324.155,23.08,A1,1.89189,Laboratoires Biogaran,France,2024-02-05,1
11095,98522/1,ALPRAZOLAM BIOGARAN,0.25mg,30,Comprimés sécables,Commercial and Trading Ressources SAL (CTR),Egis Pharmaceuticals PLC,Hungary,115570.455,23.08,A1,1.29129,Laboratoires Biogaran,France,2024-02-05,1
4239,195348/04,ALPROX,1mg,30,Tablet,Droguerie de l'Union,Algorithm S.A.L.,Lebanon,895895,23.08,A2,10.01,-,-,2024-02-05,1
4332,148305/03,ALPROX,0.5mg,30,Tablet,Droguerie de l'Union,Algorithm S.A.L.,Lebanon,383955,23.08,A1,4.29,-,-,2024-02-05,1
10377,138419/1,ALTEBREL,50mg/1ml,4prefilled syringes,Solution for injection,Lebiran SARL,Aryogen Pharmed,Iran,2433099,10.71,E1,1,Aryogen Pharmed,Iran,2024-02-05,1
10410,138519/1,ALTEBREL,25mg/0.5ml,4pre-filled syringes,Solution for injection,Lebiran SARL,Aryogen Pharmed,Iran,13440656.72,19.35,D,1,Aryogen Pharmed,Iran,2024-02-05,1
3692,27051,ALTIAZEM,60mg,50,Tablet,Sadco,A. Menarini Manufacturing Logistics and Services SRL,Italy,181418.7375,23.08,A1,2.027025,Istituto Lusofarmaco d'Italia SpA,Italy,2024-02-05,1
10146,22720/1,ALTO D 10.000,"10,000IU",30,Capsule,Al Hikma Baalbek Pharmacy,Benta SAL,Lebanon,895895,23.08,A2,10.01,-,-,2024-02-05,1
10697,73321/1,ALTUM,"50,000IU",10,"Capsule, hard",Pharmaline S.A.L.,Pharmaline SAL,Lebanon,712620.48,23.08,A2,7.96224,-,-,2024-02-05,1
10251,81320/1,ALTUM-D3,"10,000IU",30,Capsule,Pharmaline S.A.L.,Pharmaline SAL,Lebanon,561342.21,23.08,A2,6.27198,-,-,2024-02-05,1
10442,79720/1,ALUNBRIG,30mg,28,"Tablet, film coated",Century Pharma SAL,Takeda Austria GmbH,Austria,1909580,2.44,E2,1,Takeda Pharma AS,Denmark,2024-02-05,1
10443,79820/1,ALUNBRIG,90mg,28,"Tablet, film coated",Century Pharma SAL,Takeda Austria GmbH,Austria,5728779,2.44,E2,1,Takeda Pharma AS,Denmark,2024-02-05,1
10444,79920/1,ALUNBRIG,180mg,28,"Tablet, film coated",Century Pharma SAL,Takeda Austria GmbH,Austria,7559494,2.44,E2,1,Takeda Pharma AS,Denmark,2024-02-05,1
4725,27567/94,ALURIC,300mg,30,"Tablet, scored",Pharmaline S.A.L.,Pharmaline SAL,Lebanon,175339.45,23.08,A1,1.9591,-,-,2024-02-05,1
5175,24510/07,ALVIGO,16mg,60,Tablet,Droguerie de l'Union,Algorithm S.A.L.,Lebanon,1204338.85,23.08,A2,13.4563,-,-,2024-02-05,1
10328,138619/1,ALVOCADE,3.5mg,1Vial,Powder for injection for IV bolus or SC injection,Lebiran SARL,Nano Fanavaran Darouei Alvand Co (Nano Alvand),Iran,14452917.83,10.71,E1,161.4851154,Nano Fanavaran Darouei Alvand Co (Nano Alvand),Iran,2024-02-05,1
6088,219521/09,ALZEPIL,5mg,30,Tablet,Pharmapro,Mediphar Laboratories,Lebanon,1870628.76,23.08,B,20.90088,-,-,2024-02-05,1
6089,219522/09,ALZEPIL,10mg,30,Tablet,Pharmapro,Mediphar Laboratories,Lebanon,2494171.68,23.08,B,27.86784,-,-,2024-02-05,1
9130,186117/13,AMANAM 500,-,1 vial,-,Drugstore 3U S.A.R.L.,Swiss Exports PVT - Ltd,India,1029383.355,23.08,A2,11.50149,Swiss Exports PVT - Ltd,India,2024-02-05,1
10879,28022/1,AMARYL,1mg,30,Tablet,Mersaco,Sanofi SpA,Italy,231140.91,23.08,A1,2.58258,Sanofi Aventis Deutschland GmbH,Germany,2024-02-05,1
10880,27922/1,AMARYL,2mg,30,Tablet,Mersaco,Sanofi SpA,Italy,233828.595,23.08,A1,2.61261,Sanofi Aventis Deutschland GmbH,Germany,2024-02-05,1
10881,27822/1,AMARYL,3mg,30,Tablet,Mersaco,Sanofi SpA,Italy,392402.01,23.08,A1,4.38438,Sanofi Aventis Deutschland GmbH,Germany,2024-02-05,1
10882,27722/1,AMARYL,4mg,30,Tablet,Mersaco,Sanofi SpA,Italy,392402.01,23.08,A1,4.38438,Sanofi Aventis Deutschland GmbH,Germany,2024-02-05,1
9985,20319/1,AMBISOME,50mg,1,Vial,Khalil Fattal & Fils S.A.L.,Gilead Sciences Ireland UC,Ireland,5633303.352,19.35,D,1,Gilead Sciences Ireland UC,Ireland,2024-02-05,70
6706,219295/09,AMEPRIDE,1mg,30,Tablet,Premium Serve Drugstore Co. P.S.D. SAL,The United Pharmaceutical Manufacturing Co Ltd,Jordan,137071.935,23.08,A1,1.53153,The United Pharmaceutical Manufacturing Co Ltd,Jordan,2024-02-05,1
6707,219296/09,AMEPRIDE,2mg,30,Tablet,Premium Serve Drugstore Co. P.S.D. SAL,The United Pharmaceutical Manufacturing Co Ltd,Jordan,139759.62,23.08,A1,1.56156,The United Pharmaceutical Manufacturing Co Ltd,Jordan,2024-02-05,1
6708,219297/09,AMEPRIDE,3mg,30,Tablet,Premium Serve Drugstore Co. P.S.D. SAL,The United Pharmaceutical Manufacturing Co Ltd,Jordan,215014.8,23.08,A1,2.4024,The United Pharmaceutical Manufacturing Co Ltd,Jordan,2024-02-05,1
6709,219298/09,AMEPRIDE,4mg,30,Tablet,Premium Serve Drugstore Co. P.S.D. SAL,The United Pharmaceutical Manufacturing Co Ltd,Jordan,215014.8,23.08,A1,2.4024,The United Pharmaceutical Manufacturing Co Ltd,Jordan,2024-02-05,1
9616,149418/1,AMGEVITA,40mg,2 prefilled pen,Solution for injection,Mersaco,Amgen Manufacturing Ltd,USA,637324,10.71,E1,1,Amgen Europe BV,The Netherlands,2024-02-05,1
9617,149318/1,AMGEVITA,40mg,2 prefilled Syringe,Solution for injection,Mersaco,Amgen Manufacturing Ltd,USA,637324,10.71,E1,1,Amgen Europe BV,The Netherlands,2024-02-05,1
9618,149218/1,AMGEVITA,20mg,1 prefilled Syringe,Solution for injection,Mersaco,Amgen Manufacturing Ltd,USA,6595996.345,19.35,D,1,Amgen Europe BV,The Netherlands,2024-02-05,70
10853,95517/1,AMICINE,500mg/2ml,5Vials,Solution for infusion for IV or IM injection,Bellapharma S.A.R.L.,MS Pharma,Jordan,1749682.935,23.08,B,19.54953,MS Pharma,Jordan,2024-02-05,1
6180,24701/07,AMIKACIN SULPHATE,500mg/2ml,1vialx2ml,Injectable solution,Medi drug International SAL (MDI),Anfarm Hellas SA,Greece,372244.3725,23.08,A1,4.159155,Anfarm Hellas SA,Greece,2024-02-05,1
4416,2237/94,AMINOPHYLLINE,100mg,100,"Tablet, scored",Medapharm Healthcare SAL,Mediphar Laboratories,Lebanon,445387.8,23.08,A1,4.9764,-,-,2024-02-05,1
4583,2721,AMINOPHYLLINE ADULTS,350mg,10,Suppository,Pharmadex,Pharmadex,Lebanon,244451.35,23.08,A1,2.7313,-,-,2024-02-05,1
4593,2722,AMINOPHYLLINE CHILDREN,100mg,10,Suppository,Pharmadex,Pharmadex,Lebanon,203496.15,23.08,A1,2.2737,-,-,2024-02-05,1
2127,G0344/91,AMINOPHYLLINE RENAUDIN,250mg/10ml,bt 10Ampoules,Sol p perfusion,Minapharm Halabi,"Renaudin
",France,739113.375,23.08,A2,8.25825,"Renaudin
",France,2024-02-05,1
8409,105015/1,AMINOPLASMAL B. BRAUN,10%,500ml,Infusion solution,Droguerie de l'Union,B. Braun Melsungen AG,Germany,1036102.568,23.08,A2,11.576565,B. Braun Melsungen AG,Germany,2024-02-05,1
2473,261021,AMINOVEN 10%,10%,500ml,Infusion solution,Benta Trading Co s.a.l.,Fresenius Kabi Austria GmbH,Austria,951887.2095,23.08,A2,10.63561128,-,-,2024-02-05,1
6831,97018/12,AMINOVEN INFANT,10%,1x100ml,Injectable solution for infusion,Benta Trading Co s.a.l.,Fresenius Kabi Austria GmbH,Austria,880018.9918,23.08,A2,9.832614433,Fresenius Kabi Deutschland GmbH,Germany,2024-02-05,1
11398,17123/1,AMIODARONE BIOGARAN,200mg,30,Comprimés sécables,Commercial and Trading Ressources SAL (CTR),Laboratoires BTT,France,244579.335,23.08,A1,2.73273,Laboratoires Biogaran,France,2024-02-05,1
10779,154820/1,AMLINE,5mg,30,"Tablet, scored",Pharmaline S.A.L.,Pharmaline SAL,Lebanon,358358,23.08,A1,4.004,-,-,2024-02-05,1
10780,154920/1,AMLINE,10mg,30,Tablet,Pharmaline S.A.L.,Pharmaline SAL,Lebanon,662962.3,23.08,A1,7.4074,-,-,2024-02-05,1
7570,97697/11,AMLO TAD,10mg,50,Tablet,Pharmamedic S.A.R.L.,"Kr Ka, d.d, Novo Mesto",Slovenia,1273962.69,23.08,A2,14.23422,Tad Pharma GmbH,Germany,2024-02-05,1
7746,97698/11,AMLO TAD,5mg,50,Tablet,Pharmamedic S.A.R.L.,"Kr Ka, d.d, Novo Mesto",Slovenia,744488.745,23.08,A2,8.31831,Tad Pharma GmbH,Germany,2024-02-05,1
5074,24384/06,AMLOCARD,5mg,30,Tablet,Benta Trading Co s.a.l.,Benta SAL,Lebanon,524738.5,23.08,A1,5.863,-,-,2024-02-05,1
7347,97882/12,AMLOCARD 10,10mg,30,Tablet,Benta Trading Co s.a.l.,Benta SAL,Lebanon,949648.7,23.08,A2,10.6106,-,-,2024-02-05,1
5586,221157/08,AMLODAR 10,10mg,28,Capsule,Sadco,Dar Al Dawa Development & Investment Co Ltd,Jordan,671921.25,23.08,A1,7.5075,-,-,2024-02-05,1
5585,221156/08,AMLODAR 5,5mg,28,Capsule,Sadco,Dar Al Dawa Development & Investment Co Ltd,Jordan,362837.475,23.08,A1,4.05405,-,-,2024-02-05,1
7273,186364/13,AMLODIPINE ARROW,10mg,30,Capsule,Darapharma S.A.L.,Inpharmasci SAS,Greece,462281.82,23.08,A1,5.16516,Arrow Génériques,France,2024-02-05,1
7274,186365/13,AMLODIPINE ARROW,5mg,30,Capsule,Darapharma S.A.L.,Inpharmasci SAS,France,462281.82,23.08,A1,5.16516,Arrow Génériques,France,2024-02-05,1
5266,222226/07,AMLOPHAR,5mg,30,"Capsule, hard gelatin",Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,388370.4825,23.08,A1,4.339335,-,-,2024-02-05,1
3531,195452/04,AMLOR,5mg,30,Capsule,Mectapharm S.A.L.,Fareva Amboise,France,647732.085,23.08,A1,7.23723,-,-,2024-02-05,1
6407,167489/10,AMLORINE 10,-,30,Tablet,Droguerie Columbus,"Remedica Ltd
",Cyprus,959503.545,23.08,A2,10.72071,"Remedica Ltd
",Cyprus,2024-02-05,1
6471,167490/10,AMLORINE 5,5mg,30,Tablet,Droguerie Columbus,"Remedica Ltd
",Cyprus,388370.4825,23.08,A1,4.339335,"Remedica Ltd
",Cyprus,2024-02-05,1
1129,38872/96,AMOCLAN,156mg,100ml,Suspension,Droguerie de l'Union,Al-Hikma Pharmaceuticals,Jordan,159917.2575,23.08,A1,1.786785,-,-,2024-02-05,1
1131,38874/96,AMOCLAN,375mg,20,Tablet,Droguerie de l'Union,Al-Hikma Pharmaceuticals,Jordan,259361.6025,23.08,A1,2.897895,-,-,2024-02-05,1
1104,973992/02,AMOCLAN BID,1g,14,Tablet,Droguerie de l'Union,Hikma Pharmaceuticals,Jordan,337304.4675,23.08,A1,3.768765,-,-,2024-02-05,1
1105,208366/02,AMOCLAN BID,400/57,70ml,Suspension,Droguerie de l'Union,Hikma Pharmaceuticals,Jordan,278175.3975,23.08,A1,3.108105,-,-,2024-02-05,1
1106,208365/02,AMOCLAN BID,200/28.5,70ml,Suspension,Droguerie de l'Union,Hikma Pharmaceuticals,Jordan,345367.5225,23.08,A1,3.858855,-,-,2024-02-05,1
